,id,correct_answer,question,answer0,answer1,answer2
2402,973728847890960384,0,"Which writer is credited with first penning the phrase, “Elementary, my dear Watson”?",P.G. Wodehouse,Mark Twain,Graham Greene
2403,973728549331984384,2,Which of these films was NOT made by Japan's legendary Studio Ghibli?,Spirited Away,Kiki’s Delivery Service,3… https://t.co/IvwNJJNIaA
2404,973728341080662016,1,What company's bankruptcy led Congress to create the Pension Benefit Guaranty Corporation?,Enron,Studebaker,Pan Am
2405,973728166417223681,2,Which of these skincare products is in the Smithsonian?,Nivea Creme,Carmex lip balm,Stridex pads
2406,973727933016805376,1,Which of these shows has NOT won a Golden Globe?,Jane the Virgin,Shameless,Crazy Ex-Girlfriend
2407,973727744675770369,1,Which of these brand mascots is usually seen in footwear?,Pillsbury Doughboy,Energizer Bunny,Tony the Tiger
2408,973727697762504704,0,A nebulizer helps administer medical treatment in what form?,Mist,Pills,Electrical current
2409,973727507492081664,1,What did the “S” in Ulysses S. Grant’s name stand for?,Samuel,Nothing,Stewart
2410,973727223273414657,2,What dance traditionally incorporates a technique called palmas?,Charleston,Cha-cha,Flamenco
2411,973727042368884737,0,What is an infant koala called?,Joey,Chandler,Ross
2412,973726930187911168,1,"In chess, which piece is typically the least powerful?",Queen B,Pawn,@KingJames
2413,973726769915289602,2,The place where your umbilical cord used to be is called what?,Lil’ puddle,Wishing well,Belly button
2414,973638109467422720,1,"Posted by the co-founder, the first-ever photo on Instagram featured what filter?",Nashville,X-Pro II,Hefe
2415,973637775986692101,1,Whitney Houston’s debut album contains two duets with whom?,Luther Vandross,Jermaine Jackson,Bobby Brown
2416,973637551947960321,0,Which of these innovators has appeared on the Italian 1000-lire note?,Maria Montessori,Giovanni Maria Farina,Candido Jacuzzi
2417,973637387854245888,2,Which of these body parts contains the islets of Langerhans?,Brain,Gallbladder,Pancreas
2418,973636826345992193,1,The giant panda’s scientific name is generally translated to “black and white” what?,Bamboo eater,Cat-foot,Sleep roller
2419,973636613086613504,1,Which of these refers to a blend of spices?,Fenugreek,Vadouvan,Marjoram
2420,973636490415747072,2,The Zambezi River can be found on which of these continents?,South America,Asia,Africa
2421,973636021601652736,2,What is the line dividing Earth into northern and southern hemispheres called?,Free throw line,Earth's waistline,Equator
2422,973366602086445056,1,Which of the following is NOT one of the eight primary ingredients in V8?,Lettuce,Leeks,Watercress
2423,973366294832734209,0,Which movie starring the rapper DMX is adapted from a novel?,Never Die Alone,Romeo Must Die,Belly
2425,973365858658668544,2,"Around since 1996, which of these is one of the first-generation Pokémon?",Pupitar,Jumpluff,Seaking
2426,973365611110846465,2,Which artist reportedly got his signature look after leaving his regular glasses on a plane?,John Lennon,Buddy Holly,Roy Orbison
2427,973365394651189250,0,Loyola University’s “Madagascar Madness” is an annual race of what animal?,Cockroach,Civet,Aardvark
2428,973365208461860865,0,"On Disneyland’s first day in 1955, which attraction was NOT present?",It's a Small World,Mad Tea Party,Mr. Toad's Wild Ride
2429,973364971953369088,2,“Long pimples” is slang for equipment in which sport?,Cricket,Golf,Table tennis
2430,973364801668898816,1,The Cascade Range runs through which of these states?,Colorado,Oregon,Montana
2431,973364639466651650,0,Edgar Allan Poe’s raven famously repeats what word?,Nevermore,Nevermind,Nevertheless
2432,973364447338291200,0,Actor John Wayne is most famous for playing what kind of character?,Cowboy,Big city lawyer,Boss baby
2433,973364253435547654,1,What genre of book typically contains a person's life story?,Telephone book,Biography,IKEA assembly manual
2435,973275189596258306,2,"Before creating his own successful fast food operation, Dave Thomas worked for what chain?",McDonald's,Burger King,KFC
2436,973275019232063488,2,How does the IRS tax the digital currency known as Bitcoin?,Gambling income,Physical currency,Property
2437,973274851363426304,2,A successful jeans designer shares her name with which of these buildings?,Hearst Tower,30 Rockefeller Plaza,One Vanderbilt
2438,973274675974410240,2,What does the PVC in PVC pipe stand for?,Plexar Valve &amp; Conduit,Peter Vescey Corp.,Polyvinyl Chloride
2439,973274493715132416,0,Which of these was the name of an American political splinter group?,Mugwumps,Gubbins,Ratoons
2440,973274334155427840,0,Where would a doctor typically place a sphygmomanometer?,On your arm,Over your eye,On your tongue
2443,973273728900583424,0,What’s the correct spelling of the word for a high school’s chief administrator?,Principal,Princepil,Principle
2444,973273539607490561,2,Which of these is widely used as a cleaning product?,Ranch dressing,Barbecue sauce,Vinegar
2445,973273385458335745,2,Which piece of camping gear do people typically sleep in?,Swiss Army knife,Propane stove,Sleeping bag
2446,973005924502851584,0,Ross Perot once provided a $3 million credit line to help establish which chain?,GameStop,Mills Fleet Farm,LongHorn Steakhouse
2447,973005503369539585,1,"In the Styx song “Mr. Roboto,” the narrator's brain is made by what tech company?",Xerox,IBM,Yamaha
2448,973005262318645249,2,"In the King James Bible, Job worries about the taste of what food?",Manna,Fish,Egg whites
2449,973005037554282497,2,The first player featured on the cover of “Madden NFL” primarily played what position?,Wide receiver,Quarterback,Running back
2450,973004752312262656,2,Which of these condiments was created by a monarch's personal chef?,Sriracha,Grey Poupon,A.1.
2451,973004507578806272,0,Which of these is a real Ivy League secret society?,Pacifica House,Serpent Club,Cross and Bones
2452,973004292637560832,1,The host of the first season of “Top Chef” was once married to whom?,Bobby Flay,Billy Joel,Salman Rushdie
2453,973004060306616320,1,Which of these clothing companies went public first?,Hermès,Hugo Boss,Ralph Lauren
2454,973003901858394114,1,Which of these Robin Williams characters is a real person?,Daniel Hillard,Patch Adams,T. S. Garp
2455,973003739161341952,0,In which of these movies does the bootstrap paradox play a key role?,12 Monkeys,Alien,Gravity
2456,973003541622206464,2,Which women’s college basketball team saw its record 111-game win streak snapped in 2017?,Tennessee University,LSU,UConn
2457,973003520797442049,2,"When used in cookbooks, maceration typically means doing what to food?",Slicing it,Searing it,Softening it
2459,973002944944721920,0,In which of these places do brides traditionally get temporary tattoos of grooms' initials?,India,Mongolia,New Zealand
2460,973002774605639680,1,What is the name of the artistic logo renderings that appear on Google’s homepage?,Google Dudez,Google Doodles,Google Doodads
2461,973002602878291968,0,In which of these games do you yell the game's name when you win?,Bingo,Checkers,Chess
2462,973002445931581440,1,"In a 1952 musical, Gene Kelly was “Singin’ in the” what?",Drive-thru,Rain,Rocky Mountains
2463,973002322744836096,2,Which of these gadgets is designed to help you wake up?,Nose trimmer,Shake Weight,Alarm clock
2464,972657335532482560,2,Which animal does NOT appear on the St. Louis Cardinals' 2011 World Series rings?,Bird,Squirrel,Snake
2466,972656928626298880,1,"Thanks to its looks, a common European frog shares a name with what herb?",Chive,Parsley,Rosemary
2467,972656784904196096,2,Which of these countries did NOT change its name in the 20th century?,Iran,Cambodia,Ecuador
2468,972656681082638336,0,Which of these Amazon services was launched most recently?,Amazon Music,Amazon Mechanical Turk,Amazon Prime
2469,972656202579619840,0,"In U.S. credit, what did FICO originally stand for?","Fair, Isaac, and Company",Fresh Investment Credit,Factual Income Operation
2470,972655988229791744,2,The classic version of the board game Operation asks players to remove a wrench from where?,Stomach,Head,Ankle
2471,972655835066322944,1,Antoni Gaudí's famous Sagrada Família cathedral can be found in what country?,France,Spain,Germany
2472,972655532069851136,2,A classic 1936 book about the Civil War is called “Gone with the” what?,WiFi,Waffle House,Wind
2473,972655363244920833,2,Korean pop music is often called what?,Hot jazz,Fiddlestick funk,K-pop
2474,972295735604662273,0,"In a pool hall, “firewood” is often used as slang for what?",Cheap pool cue,Uneven pool table,Trick shot
2475,972295423028334592,0,What nation’s currency shares its name with an iconic Sylvester Stallone character?,Panama,Romania,Turkmenistan
2476,972295237082255360,1,Which historically black college is named for a member of the Rockefeller family?,Morehouse,Spelman,Howard
2478,972294351211712512,2,"In the U.S. Daylight Saving Time system, which season falls under Standard Time?",None,Summer,Winter
2479,972294193317072897,1,"In 1992, which band released a single named for an alkali metal?",Green Day,Nirvana,Pearl Jam
2480,972294009254305792,2,What does the “I” in “FBI” stand for?,Information,Incorporated,Investigation
2481,972293662443999234,1,Where was Abraham Lincoln’s most famous address delivered?,Zendegi,Gettysburg,Tajikistan
2482,972293331073032192,2,Pickles are typically made with what ingredient?,Picks,Ells,Cucumbers
2483,972204094453616640,0,"In 1943, Major League Baseball stopped using what material in game balls?",Rubber,Yarn,Cork
2484,972203811090681863,0,Chat app Airtime was launched by the founder of what startup?,Napster,Myspace,Blogger
2485,972203633365397504,2,A men's size 10 shoe in the U.S. is what size in Japan?,Size 10,Size 7.5,Size 28
2487,972203252849827840,2,What was the first Disney Channel series to run for 100 episodes?,Even Stevens,Kim Possible,That's So Raven
2488,972203052827586564,0,The Notorious B.I.G. shares his real last name with the lead character in which film?,Braveheart,Amadeus,Malcolm X
2489,972202855607173120,1,Which of these influential authors wrote the fewest published books?,Fran Lebowitz,John Kennedy Toole,J.D. Salinger
2490,972202664044978177,0,Which of these Hugh Grant movies is rated R?,Love Actually,About a Boy,Notting Hill
2491,972202448352940032,2,Which dessert shares its name with a Korean food made with intestines?,Rice pudding,Panna Cotta,Sundae
2492,972202291452313600,2,Which of these singers is famous for playing the trumpet?,Mary J. Blige,Frank Sinatra,Louis Armstrong
2493,972201972882399233,2,Which of these is a major landmark in China?,The Great Waffle,The Great Waterslide,The Great Wall
2494,972201799515074561,0,Which of these is a popular movie theater snack?,Popcorn,Clam chowder,Boiled hog knuckles
2495,971932244255404032,1,"In Europe, the two largest Channel Islands lend their names to breeds of what animal?",Sheep,Cows,Dogs
2496,971931671112159232,2,Which of these people has NOT given a Harvard Commencement speech?,Madeleine Albright,Oprah Winfrey,Sonia Sotomayor
2497,971931433186025472,2,The lead singer of Oingo Boingo provided music for which of these films?,Life of Pi,Her,Fifty Shades of Grey
2498,971931181745885184,0,Which of these words was used for a long time to refer to the letter “Z”?,Izzard,Zephyr,Zelda
2499,971931030876839936,0,What was the name of Calvin’s schoolteacher in the comic “Calvin and Hobbes”?,Miss Wormwood,Ms. Braithwaite,Mrs. Crassbender
2500,971930860470579200,2,"Thanks to how the French language works, what is NATO called in France?",NAOT,NOTA,OTAN
2501,971930678257430530,2,Which of these is an official regulation for U.S. bourbon production?,Less than 50% corn,Made in Kentucky,Aged in oak container
2502,971930437579919361,0,"According to the U.S. government, which of these is correct?",Daylight Saving Time,Daylight Savings Time,Daylight Saving's Time
